"NAME:","walk_1_2.csv"
"EXPERIMENT TIME:","2022-05-25 22:14"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","110"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"770.97","2.47","-8.43","3.02"
"771.003","1.65","-8.36","2.20"
"771.035","1.37","-10.08","0.47"
"771.067","-0.08","-12.00","2.31"
"771.099","-1.88","-11.26","5.02"
"771.131","0.47","-12.87","2.82"
"771.163","2.51","-9.92","2.08"
"771.195","2.43","-8.75","0.82"
"771.227","-2.47","-9.89","4.59"
"771.259","-5.26","-14.08","6.00"
"771.291","-2.28","-10.43","1.10"
"771.323","2.04","-9.30","1.61"
"771.355","2.12","-8.79","4.98"
"771.387","0.67","-7.77","3.18"
"771.419","0.43","-5.96","0.71"
"771.451","0.55","-5.57","-0.16"
"771.483","-0.12","-5.84","1.06"
"771.515","-0.27","-5.73","2.20"
"771.547","1.53","-5.53","2.71"
"771.579","3.41","-8.47","2.71"
"771.611","3.61","-10.83","1.73"
"771.643","5.22","-13.73","10.71"
"771.675","4.98","-8.87","1.80"
"771.707","2.79","-15.73","-3.14"
"771.739","-3.77","-10.47","12.12"
"771.771","-2.82","-9.53","4.47"
"771.803","0.98","-9.34","-0.67"
"771.835","0.31","-9.61","-0.31"
"771.867","-1.61","-10.12","2.71"
"771.899","-0.71","-8.08","1.88"
"771.931","0.63","-7.41","1.37"
"771.963","0.24","-7.45","0.86"
"771.995","0.24","-7.22","1.10"
"772.027","0.78","-8.04","2.39"
"772.059","1.45","-8.20","2.20"
"772.091","1.49","-8.08","1.69"
"772.123","1.92","-8.24","2.67"
"772.155","1.80","-8.28","2.39772185"
"772.339","1.73","-9.26","0.51"
"772.372","-1.96","-9.18","2.86"
"772.404","-5.61","-13.42","7.14"
"772.436","-4.28","-11.41","1.61"
"772.468","0.94","-9.38","2.00"
"772.5","2.35","-8.90","5.02"
"772.532","1.69","-8.39","3.10"
"772.564","1.06","-6.24","1.65"
"772.596","0.35","-5.77","0.51"
"772.628","-1.33","-5.22","1.57"
"772.66","-0.86","-5.26","1.92"
"772.692","1.33","-4.94","3.14"
"772.724","3.57","-8.51","3.10"
"772.756","3.84","-11.30","1.26"
"772.788","5.61","-13.96","11.02"
"772.82","5.10","-8.00","2.82"
"772.852","2.98","-15.10","-3.57"
"772.884","-2.98","-12.08","9.49"
"772.916","-2.47","-9.73","2.63"
"772.948","1.37","-9.69","-1.88"
"772.98","0.86","-8.36","-0.35"
"773.012","-1.49","-10.59","2.63"
"773.044","-1.33","-8.04","2.24"
"773.076","-0.12","-7.77","0.90"
"773.108","-0.35","-7.49","0.98"
"773.14","0.59","-7.77","0.75"
"773.172","1.18","-8.24","2.90"
"773.204","1.37","-8.24","1.53"
"773.236","1.41","-8.20","1.22"
"773.268","1.88","-8.32","2.98"
"773.3","1.57","-8.67","2.75"
"773.332","0.86","-9.57","1.33"
"773.364","-0.04","-11.57","1.69"
