NAME:,run_1_1.csv,,
EXPERIMENT TIME:,22-05-22 20:14,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,160,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
412.965,3.22,-5.37,-6.16
413.003,10.87,-1.84,5.92
413.042,1.33,-0.82,1.53
413.079,7.18,-5.41,13.3
413.118,9.73,13.73,15.49
413.157,12.67,6.51,11.53
413.195,4.94,1.37,11.89
413.233,-1.84,4.43,1.33
413.27,-0.9,0.31,-0.63
413.309,-2.2,-1.88,-5.37
413.425,-8.67,-5.1,18.28
413.465,-20.01,20.01,-6
413.505,-3.92,6,20.01
413.544,12.83,-6.79,17.61
413.584,2.39,-0.47,7.3
413.621,0.51,-0.27,-7.41
413.66,-2.51,-0.75,-7.88
413.699,8.43,-2.31,5.02
413.737,4.39,1.45,-1.22
413.774,-0.59,0.24,7.53
413.812,0.98,17.02,20.01
413.85,2.94,15.65,-3.37
413.889,-2.59,3.37,19.85
414.08,-1.22,2.98,0.51
414.118,20.01,-13.26,20.01
414.159,-12.87,20.01,0.08
414.198,-4.79,11.89,-8.08
414.238,2.98,-0.24,8.08
414.275,2.71,0.47,17.18
414.313,-6.79,8.08,0.98
414.35,0.08,-2,-5.06
414.389,-3.53,-1.41,-6.75
414.428,9.53,-3.77,3.1
414.466,1.61,0,-0.39
414.503,9.49,-3.14,9.45
414.541,9.85,7.81,20.01
414.696,-0.75,-0.47,-4.82
414.736,-2.82,-3.65,-2.63
414.775,2.2,-0.31,-0.04
414.814,-4.59,6.71,-4.86
414.852,16.4,-20.01,20.01
414.893,-20.01,20.01,-17.97
414.935,-1.37,5.49,20.01
414.973,13.34,-6.94,20.01
415.013,1.02,2.2,4.04
415.049,-3.49,1.29,-3.65
415.088,0.04,-5.77,-5.65
415.126,10.87,-7.18,1.1
415.165,2.47,-0.78,2.24
415.202,16.79,2,17.46
415.241,19.57,1.22,14.63
415.279,0.04,12.55,6.55
415.317,0.12,4.59,16.55
415.354,-5.53,4.47,2.55
415.392,-0.08,-0.59,0.43
415.43,0.08,-1.18,-5.26
415.469,2.71,-0.59,-1.53
415.508,3.92,-7.1,3.06
415.545,11.77,5.33,9.65
415.583,-15.02,14.98,10
415.623,11.45,3.02,10.43
415.662,8.94,-2.16,9.53
415.699,1.69,1.92,15.73
415.737,-2.98,0.39,5.92
415.774,0.47,1.77,-3.65
415.812,4.43,-2.86,-5.61
