NAME:,run_3_1.csv,,
EXPERIMENT TIME:,25-05-22 18:17,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,136,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
21.918,-1.96,-0.59,3.02
21.95,-0.55,-0.35,0.08
21.983,-2.39,-2,1.37
22.019,-16.16,-2.67,7.53
22.043,-4.82,-0.12,20.01
22.08,-7.3,-6.47,20.01
22.114,5.61,-5.06,19.97
22.143,-0.16,1.8,18.91
22.176,4.82,-2.79,12.36
22.212,0.24,1.14,2.79
22.244,-0.82,1.06,-4.51
22.277,2.12,-3.22,-3.14
22.309,-0.16,-1.73,0.04
22.342,-1.41,-1.49,7.69
22.376,-6.75,-14.32,14.47
22.407,-10.12,4.79,20.01
22.425,1.69,1.77,-4.9
22.451,-2.39,-8.67,15.34
22.521,6.98,-5.49,20.01
22.558,-1.69,4.24,19.89
22.588,-1.06,1.69,9.65
22.623,-3.22,-1.45,7.45
22.657,-1.77,0.86,2.04
22.688,-3.45,1.69,1.84
22.709,-2.12,-0.86,0.16
22.71,-2.59,-2.43,1.37
22.751,-19.97,-2.43,10.79
22.785,4.04,-3.22,20.01
22.818,-1.57,-8.2,20.01
22.85,8.36,-5.65,17.26
22.882,-0.98,5.26,18.63
22.959,7.02,-4.2,9.26
22.992,-1.41,1.61,1.57
23.025,1.65,-2.12,-4.67
23.056,0.55,-3.69,-1.73
23.073,-5.3,-1.06,5.1
23.075,3.45,0.27,8.43
23.1,-18.32,-16.4,5.69
23.13,-11.57,9.65,20.01
23.165,5.3,-1.37,20.01
23.197,-2.82,-5.41,10.67
23.23,1.77,-2.43,20.01
23.263,-2.9,5.57,12.2
23.295,0.71,-0.04,3.69
23.335,0.98,-1.8,4.82
23.371,-4.31,1.45,5.14
23.387,-2.31,1.14,-0.71
23.417,-2.94,-1.57,1.57
23.453,-6.08,2.08,2.28
23.481,3.37,-4.28,20.01
23.514,-5.92,-9.77,20.01
23.551,-0.08,-0.78,16.67
23.588,1.84,2.24,16.16
23.614,5.88,-5.18,10.4
23.647,2,-2.67,7.02
23.68,-2.04,3.45,-0.78
23.712,0.82,-2.55,-3.02
23.749,1.18,-2.39,1.26
23.782,-0.9,0.51,7.18
23.814,-11.69,-15.46,11.34
23.846,-4.39,-0.24,19.26
23.878,-0.78,-0.9,6.94
23.913,-0.12,-7.85,10.24
23.932,2.47,-2.86,20.01
23.954,-5.37,1.8,13.49
24.306,-2.55,0.27,8.47
24.794,2.63,-0.55,6.24
24.82,-3.88,0.39,4.98
24.823,-3.06,0.27,0.12
24.825,2.16,-6.71,20.01
24.826,2.31,-0.86,18.51
24.85,-2.24,-0.63,13.42
24.857,-6.94,-2.63,19.65
24.878,-20.01,-3.84,11.41
24.901,2.24,-2.55,20.01
24.921,-5.33,-3.26,20.01
24.948,4.08,-1.84,17.81
24.982,-0.86,-0.43,17.42
25.016,4.75,-5.57,10.94
25.049,1.22,0.98,5.61
25.083,-0.2,1.73,-2.12
25.115,0.86,-3.61,-2.79
25.147,-0.82,-2.55,-0.75
25.18,-1.37,0.08,10.08
25.213,-10,-15.18,10.12
25.251,-9.06,7.18,20.01
25.279,3.26,-3.49,14.24
25.319,0.16,-8.67,14.4
25.35,1.8,-2.55,20.01
25.38,-4.2,4.04,15.77
25.399,-0.86,2,8.94
25.425,-1.45,-2.39,4.9
25.458,-0.86,0.51,3.37
25.491,-3.33,1.29,1.69
25.566,-0.04,-1.29,1.22
25.6,-20.01,-1.14,13.65
25.626,2.12,-3.1,19.93
25.664,-3.41,-6.83,20.01
25.666,1.33,0.04,16.75
25.695,-0.59,-0.63,15.61
25.729,4.75,-5.3,9.73
25.757,0.31,0.86,6.12
25.794,-1.41,2.55,-1.02
25.831,1.29,-2.9,-3.49
