"NAME:","run_1_2.csv"
"EXPERIMENT TIME:","23/05/2022 21:09:38"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS","186"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"23.995","-4.22","-14.80","-12.93"
"24.041","18.38","-22.70","-8.36"
"24.046","-7.41","-0.95","-11.45"
"24.369","8.61","2.15","2.71"
"24.858","5.85","-22.90","-25.92"
"24.991","0.49","-13.65","-10.56"
"25.06","-2.91","-13.73","-15.87"
"25.065","-5.96","-2.25","-2.86"
"25.116","-6.39","-3.20","1.99"
"25.166","-5.52","-0.74","-1.25"
"25.231","0.77","-1.18","-5.57"
"25.281","11.76","-17.18","-15.08"
"25.33","0.43","0.49","0.05"
"25.379","4.78","4.47","2.53"
"25.431","7.92","13.62","5.80"
"25.436","4.52","2.79","4.42"
"25.484","-3.86","-9.89","-5.73"
"25.488","-6.52","-12.81","-7.95"
"25.53","31.62","-21.68","-18.61"
"25.533","-3.35","4.52","4.91"
"25.58","17.92","-9.38","2.89"
"25.629","1.97","-23.39","-25.84"
"25.681","-0.49","-14.32","-11.61"
"25.685","-2.48","-11.89","-11.40"
"25.732","3.50","-11.25","-4.73"
"25.736","0.28","-6.88","-2.02"
"25.781","-7.00","-5.32","-4.96"
"25.785","-5.73","-3.25","-1.46"
"25.83","-5.21","-3.20","1.30"
"25.881","-4.45","1.02","-1.76"
"25.885","2.79","-3.96","-7.80"
"25.946","15.77","-18.18","-17.36"
"26.014","12.58","-15.98","-13.22"
"26.067","-0.23","-19.56","-17.59"
"26.119","1.02","2.35","-0.66"
"26.124","7.46","9.00","3.27"
"26.167","9.43","13.78","7.92"
"26.171","-1.20","-7.75","4.78"
"26.219","-4.63","-15.06","-14.26"
"26.265","18.38","-25.92","-16.74"
"26.317","-11.32","3.45","-3.91"
"26.321","14.42","5.96","7.36"
"26.324","8.03","-25.28","-26.71"
"26.367","3.58","-12.47","-6.21"
"26.414","0.56","-13.16","-15.85"
"26.418","3.76","-11.45","-9.10"
"26.461","4.98","-10.23","-5.57"
"26.503","-1.30","-8.90","-3.14"
"26.506","-7.54","-4.09","-5.88"
"26.554","-9.56","-2.79","-0.49"
"26.602","-7.54","-2.61","-0.92"
"26.607","-2.02","1.43","-4.24"
"26.656","4.47","-13.39","-11.48"
"26.703","21.83","-13.75","-9.48"
"26.707","9.51","-17.92","-16.74"
"26.749","0.28","-19.89","-22.01"
"26.752","-1.20","-18.46","-14.78"
"26.799","0.69","-9.46","-7.08"
"26.853","1.87","-1.66","-1.41"
"26.855","5.24","2.91","2.91"
"26.907","8.05","13.09","4.65"
"26.91","4.75","11.09","5.88"
"26.96","-4.04","-8.67","0.95"
"27.032","-3.50","-13.57","-11.15"
"27.1","24.00","-26.10","-11.71"
"27.152","-13.04","5.52","-8.74"
"27.219","4.09","-11.58","-6.44"
"27.288","-0.10","-8.41","-3.66"
"27.339","-7.34","-4.58","-5.93"
"27.343","-9.48","-2.28","-1.94"
"27.391","2.89","-5.32","-6.47"
"27.395","13.19","-15.31","-13.85"
"27.439","15.90","-16.03","-12.27"
"27.487","2.68","-19.40","-17.69"
"27.543","-2.35","-24.59","-18.51"
"27.547","0.20","-16.23","-10.81"
"27.589","0.59","-6.42","-5.24"
"27.593","2.66","1.48","-1.23"
"27.638","6.49","4.73","4.37"
"27.642","7.11","11.89","6.06"
"27.686","5.70","8.23","5.83"
"27.739","-2.74","-9.76","0.95"
"27.746","-4.86","-10.02","-14.55"
"27.792","12.50","-22.16","-6.26"
"27.795","-15.85","-9.89","-9.33"
"27.841","9.18","12.24","13.39"
"27.891","26.15","-24.95","-26.23"
"27.894","-1.58","-15.95","-9.15"
"27.942","0.20","-13.57","-14.14"
"27.991","-0.72","-12.45","-11.94"
"27.995","2.07","-12.12","-7.00"
"27.998","-0.56","-7.95","-3.58"
"28.042","-4.04","-4.12","-4.19"
"28.093","-6.67","-2.12","-1.43"
"28.096","-4.63","-3.17","0.49"
