"NAME:","run_2.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS","157"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"852.46","-18.63","4.67","0.04"
"852.56","-3.49","1.37","3.30"
"852.66","0.31","0.94","-2.00"
"852.76","-20.01","-11.02","9.22"
"852.87","-15.42","8.90","3.10"
"852.97","4.28","-1.06","-0.27"
"853.07","0.31","-3.80","0.24"
"853.17","-14.36","19.42","-8.63"
"853.28","-12.04","3.41","-1.80"
"853.38","-1.53","0.55","-2.94"
"853.48","-1.84","-4.12","1.77"
"853.59","-17.97","13.45","1.88"
"853.69","-4.51","8.90","2.12"
"853.79","1.18","-4.59","0.71"
"853.89","-10.79","-0.20","-0.47"
"854.00","-11.22","7.37","4.39"
"854.10","-8.24","2.82","2.16"
"854.20","1.06","1.45","-2.31"
"854.30","-20.01","9.45","4.86"
"854.40","-15.22","7.34","7.14"
"854.50","0.35","3.73","-3.96"
"854.60","-1.65","-4.79","-0.24"
"854.71","-20.01","14.83","2.16"
"854.81","-16.91","5.57","-1.22"
"854.92","-3.53","1.69","-1.45"
"855.02","-1.41","-0.04","-2.90"
"855.12","-19.38","-6.16","-3.26"
"855.23","-7.81","9.92","3.30"
"855.33","2.75","-3.45","0.71"
"855.43","-5.14","-6.83","-1.92"
"855.53","-15.77","10.55","-3.18"
"855.64","-9.45","2.16","3.22"
"855.74","1.10","0.90","-3.10"
"855.84","-7.22","-0.94","1.06"
"855.94","-17.26","11.41","7.88"
"856.04","-1.65","6.67","-0.98"
"856.15","-1.37","-6.43","0.27"
"856.25","-20.01","0.35","5.37"
"856.35","-18.28","6.71","0.20"
"856.45","-4.90","3.30","2.47"
"856.55","0.78","2.12","-2.20"
"856.65","-20.01","2.04","15.61"
"856.76","-16.87","6.90","7.49"
"856.86","2.08","1.80","-3.84"
"856.96","0.59","-4.98","0.12"
"857.06","-20.01","20.01","-10.87"
"857.17","-16.32","4.71","-1.65"
"857.27","-3.26","1.37","-0.71"
"857.37","-1.33","-1.14","-4.31"
"857.48","-17.93","1.02","-3.77"
"857.58","-8.51","8.90","3.14"
"857.68","3.65","-3.41","0.59"
"857.78","-4.55","-5.61","-1.41"
"857.89","-12.04","13.06","-2.20"
"857.99","-10.98","3.37","1.26"
"858.09","-0.47","1.61","-3.10"
"858.20","-6.94","-0.94","0.16"
"858.30","-18.91","10.43","6.00"
"858.40","-1.10","6.28","-2.04"
"858.51","0.35","-5.88","-0.08"
"858.61","-19.65","3.26","5.45"
"858.71","-18.48","9.69","-0.59"
"858.81","-6.51","4.24","3.10"
"858.91","2.20","2.35","-1.49"
"859.01","-20.01","4.31","-3.96"
"859.12","-17.69","9.18","8.63"
"859.22","-1.02","5.14","-4.00"
"859.32","-0.98","-7.69","-0.98"
"859.43","-20.01","4.59","4.82"
