NAME:,run_2_1.csv,,
EXPERIMENT TIME:,22-05-22 20:16,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,163,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
549.953,4.59,0.75,9.1
549.99,13.77,-4.51,20.01
550.029,-20.01,20.01,-5.33
550.07,12.75,17.3,6.79
550.108,5.84,0.2,11.45
550.146,9.77,-7.53,19.77
550.184,-0.47,-2.55,6
550.223,-1.14,-1.53,-4.98
550.262,4,-5.3,-2.31
550.301,8.51,-4.08,0.35
550.338,-4.12,-4.28,2.75
550.377,20.01,1.8,20.01
550.416,12,0.12,6.43
550.453,-0.98,4.39,20.01
550.492,-1.57,6.32,2.55
550.529,-2.59,3.57,0.43
550.567,2.12,-0.47,-0.55
550.605,1.26,-2.75,-7.85
550.644,2.12,-2.24,1.45
550.681,-3.45,5.18,0.75
550.719,20.01,-19.26,20.01
550.759,-9.69,19.89,10.75
550.799,6.86,2.94,17.97
550.912,5.14,-1.92,4.47
550.95,3.14,-2.12,-2.55
550.988,-1.33,-6.16,-10.55
551.029,4.86,-4.08,6.16
551.067,-9.38,0.86,4.35
551.104,20.01,-1.65,20.01
551.144,-1.26,2.71,2.24
551.181,-5.02,5.06,20.01
551.22,-1.18,6.63,7.69
551.257,-2.43,3.73,1.69
551.295,1.26,-0.39,-4.16
551.333,-2.2,-3.3,-11.38
551.374,1.84,-0.67,2.79
551.411,-0.71,7.49,3.41
551.449,-10.59,-0.08,20.01
