NAME:,ofekrun2.csv
EXPERIMENT TIME:,Tue May 24 18:36:26 GMT+03:00 2022
ACTIVITY TYPE:,Running
COUNT OF ACTUAL STEPS:,85

Time [sec],ACC X,ACC Y,ACC Z
389.48,-0.43,1.45,0.75
389.53,4.39,1.80,-3.96
389.59,-0.67,-3.30,-0.55
389.64,0.08,-0.12,-4.86
389.70,14.44,20.01,4.9
389.75,-3.33,20.01,-1.49
389.80,4.00,15.73,5.92
389.86,0.35,1.77,0.39
389.91,-5.73,-9.49,1.49
389.96,7.26,-5.88,-1.14
390.02,1.10,8.59,-5.18
390.07,20.01,20.01,1.53
390.12,-9.06,10.67,10.67
390.18,14.24,20.01,-1.45
390.23,-5.81,5.69,1.92
390.28,6.94,6.67,-6.43
390.34,0.94,-2.08,-1.57
390.39,-3.80,-0.39,-0.27
390.45,4.90,17.26,-0.82
390.50,-2.90,20.01,-2.35
390.55,0.43,20.01,4.16
390.61,3.22,5.96,0.31
390.66,-3.92,-5.37,0.98
390.72,8.16,-7.81,0.08
390.77,0.31,5.96,-2.59
390.82,8.39,20.01,6.47
390.88,-1.26,15.81,10.4
390.93,11.45,20.01,1.1
390.98,-3.77,9.26,-0.59
391.04,3.73,4.28,-0.35
391.09,2.79,0.27,3.22
391.14,-3.65,-3.26,2.28
391.20,-0.08,0.75,-18.71
391.25,19.73,20.01,-6.67
391.31,-3.10,20.01,0.35
391.36,2.31,14.63,6.79
391.41,-6.28,2.47,1.33
391.47,2.71,-8.28,-4.16
391.52,9.49,-1.29,-2.12
391.58,9.30,6.47,-19.65
391.63,-15.53,19.22,17.69
391.68,16.28,13.69,5.41
391.74,-2.82,17.26,4.08
391.79,-3.96,4.82,1.65
391.85,3.10,2.39,1.29
391.90,-0.39,-3.37,-1.88
391.95,-0.27,-1.65,-1.26
392.01,11.26,17.97,0.98
392.06,-2.35,20.01,-1.57
392.12,3.33,18.95,5.1
392.17,3.37,4.04,0.51
392.22,-4.71,-7.26,0.71
392.28,7.14,-3.33,-3.45
392.33,0.90,3.77,-4.24
392.39,3.80,5.88,14.98
392.44,-1.49,-0.31,15.26
392.49,4.90,20.01,0.08
392.55,-3.49,6.83,0.78
392.60,5.88,7.22,-2.86
392.65,1.84,-1.57,0.0
392.71,-3.92,-1.29,3.65
392.76,11.06,4.31,-2.71
392.82,18.20,14.47,0.43
392.87,-4.55,20.01,4.12
392.92,3.84,5.69,2.79
392.98,-3.10,-7.57,2.31
393.03,8.43,-7.18,3.18
393.08,4.82,6.63,-6.32
393.14,8.51,20.01,12.55
393.19,-8.59,12.51,12.51
393.25,13.73,20.01,1.26
393.30,-4.79,9.45,-0.35
393.35,3.18,1.02,-1.96
393.41,4.12,-0.04,-3.14
393.46,-0.47,-0.51,1.06
393.52,-4.16,-0.94,-11.18
393.57,20.01,20.01,3.88
393.62,-8.24,20.01,2.86
393.68,2.63,18.95,4.75
393.73,-0.55,2.04,3.3
393.79,-0.59,-7.61,-1.33
393.84,5.26,-1.49,-3.37
393.89,1.53,4.71,1.02
393.95,12.91,7.69,-13.57
394.00,-5.02,11.14,2.86
394.05,4.08,19.89,4.35
394.11,-2.47,2.55,4.63
394.16,-2.47,6.75,-0.2
394.21,1.84,2.82,-0.71
394.27,1.22,0.31,-1.37
