"NAME:","run_2_1.csv"
"EXPERIMENT TIME:","25-05-22 15:20"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","73"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"19.258","7.45","14.59","-9.45"
"19.26","2.71","13.26","-6.47"
"19.335",".81","8.12","-4.51"
"19.338",".47","-0.63","-9.18"
"19.34","2.94","-2.39","-3.14"
"19.394","3.57","-2.31","-0.78"
"19.441",".39","-0.20","-1.02"
"19.486",".51","-1.22","-8.08"
"19.533",".10","12.75","-14.28"
"19.536",".08","20.01","-20.01"
"19.583","3.80","20.01","-8.63"
"19.664",".88","18.67","-2.12"
"19.666","-2.16","13.45","-3.49"
"19.669",".94","-0.27","-1.45"
"19.729",".43","-1.61","-1.80"
"19.779",".10","-3.02","-2.04"
"19.825","2.00","1.10","-0.51"
"19.826","-2.39","-0.24","-8.12"
"19.873","6.12","20.01","-11.57"
"19.918",".18","1.96","6.35"
"19.92",".10","18.32","-4.12"
"19.966",".24","20.01","-6.43"
"20.012","4.55","15.97","-3.73"
"20.014","8.51","17.50","-10.94"
"20.061","0.98","12.04","-3.53"
"20.108",".33","3.10","-6.83"
"20.11","0.98","-1.45","-8.16"
"20.158","1.77","-1.06","-2.75"
"20.16","1.61","-0.47","-0.71"
"20.23",".31","-1.61","-0.94"
"20.232",".79","2.75","-7.77"
"20.235","2.43","15.34","-15.22"
"20.3","8.98","20.01","-8.59"
"20.346",".00","20.01","-6.83"
"20.393",".12","19.61","-5.26"
"20.395","0.59","13.22","-0.94"
"20.441","3.45","5.61","-2.24"
"20.487","0.98","0.47","-2.16"
"20.534",".61","-0.78","-2.16"
"20.538",".84","-2.47","-3.02"
"20.586","0.20","1.80","-2.24"
"20.633",".08","1.41","-16.67"
"20.635","9.85","20.01","-7.73"
"20.682",".67","3.33","3.88"
"20.684",".08","16.24","-4.86"
"20.732",".94","20.01","-7.81"
"20.784","0.59","10.94","-0.24"
"20.786","5.22","16.71","-17.38"
"20.834","2.71","11.85","-5.57"
"20.884",".85","7.49","-9.77"
"20.887",".00","-2.28","-6.47"
"20.967","1.73","-1.14","-1.06"
"20.971","2.63","-1.37","-2.00"
"20.974","3.37","-0.43","-5.14"
"20.975",".18","7.61","-6.75"
"21.03",".82","20.01","-14.28"
"21.078","15.18","20.01","-6.24"
"21.126",".78","20.01","-6.86"
"21.128",".41","17.50","-2.51"
"21.177","1.61","11.89","-1.22"
"21.224","2.86","2.24","-1.41"
"21.226",".63","-5.73","2.08"
"21.274",".37","-4.63","-0.63"
"21.322",".98","0.20","-4.08"
"21.369","1.26","1.73","-4.43"
"21.372",".86","10.36","-7.65"
"21.421",".12","8.16","-7.45"
"21.422",".31","14.98","-1.96"
"21.471",".38","15.18","0.90"
"21.52","1.80","20.01","-10.94"
"21.522","4.08","11.06","-6.28"
"21.571","4.16","16.67","-11.38"
"21.621",".35","6.83","-4.31"
"21.623",".53","2.28","-4.86"
"21.672","1.69","-0.16","-2.90"
"21.722","5.84","-1.53","-2.00"
"21.725","1.77","-0.16","-5.02"
"21.774",".02","0.20","-5.14"
"21.777",".69","10.00","-10.43"
"21.826",".63","20.01","-16.67"
"21.828","4.63","20.01","-8.43"
"21.877",".59","19.02","-4.79"
"21.927","02","16.63","-4.16"
"21.929","0.35","11.10","-1.92"
"21.981","2.00","1.84","-1.49"
"22.03",".14","-1.06","-0.39"
"22.032",".82","-3.80","-1.73"
"22.084",".57","0.86","-2.39"
"22.133",".22","0.67","-19.57"
"22.135","4.59","17.14","-6.55"
"22.185",".63","9.02","-1.49"
"22.234",".35","19.30","-3.80"
"22.237",".90","17.50","-0.78"
"22.286","6.79","13.73","-13.38"
"22.288","-6.79","18.40","-11.49"
"22.337","6.86","11.92","-3.65"
"22.386",".10","6.47","-5.41"
"22.388",".28","1.88","-9.53"
"22.439","0.86","-0.78","-6.32"
"22.489","2.82","-1.49","-2.31"
"22.492",".39","-0.78","-4.63"
"22.542",".69","4.59","-2.63"
"22.591",".90","19.26","-13.45"
"22.593","2.31","20.01","-16.67"
"22.643",".55","20.01","-6.63"
"22.645",".55","17.18","-2.98"
"22.697","0.51","13.10","-0.90"
"22.699","3.73","2.75","0.71"
"22.749",".08","-1.29","-0.98"
"22.799",".06","-3.14","-0.39"
"22.85",".08","-2.00","-1.84"
"22.852","1.53","0.78","-2.20"
"22.902",".39","0.78","-12.87"
"22.953","9.22","18.12","-7.34"
"22.955",".98","7.45","2.00"
"23.009",".06","16.83","-3.57"
"23.011",".80","20.01","-6.39"
"23.063","7.49","9.26","-11.41"
"23.065","4.63","17.93","-14.95"
"23.116","4.67","12.47","-7.88"
"23.118",".22","6.51","-7.14"
"23.169",".00","-2.75","-5.69"
"23.221","0.82","-0.08","-3.65"
"23.223","2.16","-2.00","-3.45"
"23.273",".63","-0.94","-0.78"
"23.323",".00","0.39","-7.65"
"23.325","0.55","12.24","-11.57"
"23.377",".77","20.01","-18.20"
"23.378",".61","20.01","-6.67"
"23.429",".20","20.01","-3.57"
"23.432","0.55","14.12","-2.67"
