"45640.0","65940","65770"
"45680.0","66008","65923"
"45720.0","65987","65897"
"45760.0","65943","65836"
"45800.0","65959","65869"
"45842.0","66016","65997"
"45882.0","66096","66167"
"45922.0","66173","66333"
"45962.0","66239","66484"
"46002.0","66287","66606"
"46042.0","66325","66693"
"46082.0","66351","66761"
"46122.0","66394","66860"
"46162.0","66369","66843"
"46202.0","65878","65874"
"46242.0","65570","65220"
"46284.0","65535","65139"
"46364.0","65693","65477"
"46404.0","65759","65628"
"46444.0","65814","65771"
"46484.0","65798","65745"
"46524.0","65765","65698"
"46564.0","65790","65760"
"46604.0","65852","65907"
"46644.0","65943","66097"
"46684.0","66026","66275"
"46726.0","66097","66425"
"46766.0","66136","66528"
"46806.0","66177","66611"
"46846.0","66220","66710"
"46886.0","66202","66709"
"46926.0","65723","65772"
"46966.0","65428","65162"
"47006.0","65420","65120"
"47046.0","65539","65355"
"47086.0","65625","65561"
"47126.0","65725","65769"
"47168.0","65740","65818"
"47208.0","65655","65688"
"47248.0","65627","65638"
"47288.0","65676","65745"
"47328.0","65754","65911"
"47368.0","65834","66088"
"47408.0","65910","66275"
"47448.0","65983","66416"
"47488.0","66030","66515"
"47528.0","66088","66626"
"47570.0","66137","66730"
"47610.0","65984","66479"
"47692.0","65329","65124"
"47732.0","65379","65212"
"47772.0","65509","65499"
"47812.0","65627","65723"
"47852.0","65697","65888"
"47892.0","65625","65784"
"47932.0","65547","65631"
"47972.0","65535","65607"
"48012.0","65593","65733"
"48052.0","65667","65909"
"48092.0","65739","66069"
"48132.0","65781","66188"
"48172.0","65830","66296"
"48212.0","65871","66399"
"48292.0","65978","66638"
"48332.0","65975","66634"
"48372.0","65531","65740"
"48412.0","65259","65128"
"48454.0","65254","65070"
"48494.0","65324","65222"
"48534.0","65356","65313"
"48574.0","65425","65466"
"48614.0","65517","65665"
"48654.0","65510","65666"
"48694.0","65492","65648"
"48734.0","65516","65711"
"48774.0","65565","65830"
"48814.0","65602","65961"
"48854.0","65641","66080"
"48936.0","65739","66311"
"48977.0","65775","66399"
"49017.0","65808","66475"
"49057.0","65855","66578"
"49097.0","65702","66317"
"49137.0","65232","65359"
"49177.0","65012","64881"
"49217.0","65028","64905"
"49257.0","65098","65060"
"49297.0","65129","65147"
"49337.0","65209","65324"
"49377.0","65262","65441"
"49417.0","65234","65408"
"49457.0","65234","65403"
