"NAME:","walk_3.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS","103"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"356.04","-8.20","-3.06","-0.16"
"356.15","-10.71","-1.92","-0.75"
"356.25","-8.51","-0.24","-0.47"
"356.36","-8.94","2.35","0.12"
"356.46","-10.90","-2.00","-0.31"
"356.56","-11.10","0.12","-0.67"
"356.67","-16.00","-3.69","3.18"
"356.77","-10.24","1.80","0.47"
"356.87","-6.12","-0.67","1.02"
"356.98","-4.43","0.08","3.14"
"357.08","-15.42","1.65","5.18"
"357.18","-9.61","1.96","4.16"
"357.28","-7.85","-2.12","-1.26"
"357.38","-11.22","-2.20","0.27"
"357.49","-8.90","0.24","-0.47"
"357.59","-8.71","2.63","0.43"
"357.69","-9.65","-1.41","-0.24"
"357.79","-11.53","-0.86","-0.82"
"357.90","-14.67","-3.61","3.41"
"358.00","-9.77","2.75","1.29"
"358.10","-6.39","-0.08","1.22"
"358.21","-5.92","-0.59","2.90"
"358.31","-14.47","1.80","2.43"
"358.41","-7.53","4.04","4.63"
"358.51","-7.10","-1.88","2.20"
"358.61","-12.75","0.39","-0.75"
"358.72","-7.92","-0.55","-1.02"
"358.82","-9.41","0.67","-0.16"
"358.92","-9.65","-0.04","-0.27"
"359.03","-9.89","-0.35","-0.67"
"359.13","-10.47","-2.71","-2.31"
"359.24","-15.65","-5.57","2.08"
"359.34","-9.06","2.08","0.00"
"359.44","-6.00","-1.06","1.80"
"359.54","-5.22","1.61","2.67"
"359.64","-13.06","2.00","3.80"
"359.74","-18.71","-2.86","4.86"
"359.85","-5.61","-0.35","-2.04"
"359.95","-9.77","-2.75","0.78"
"360.06","-8.98","0.71","-1.26"
"360.16","-8.79","1.37","-0.08"
"360.26","-10.63","-0.71","-0.27"
"360.37","-11.30","-1.26","-0.16"
"360.47","-17.02","-4.28","3.88"
"360.58","-9.41","2.79","0.71"
"360.68","-6.51","-1.41","1.10"
"360.78","-5.18","-1.06","2.63"
"360.88","-12.51","0.55","3.73"
"360.98","-8.12","4.35","5.92"
"361.08","-6.28","-3.06","2.59"
"361.18","-11.65","0.59","-0.94"
"361.29","-8.59","-0.98","-0.24"
"361.39","-9.02","1.77","-0.16"
"361.49","-9.06","0.16","-0.04"
"361.60","-10.87","-1.29","0.24"
"361.70","-11.06","-2.71","-0.67"
"361.81","-10.59","-0.24","0.98"
"361.91","-7.45","0.27","1.33"
"362.01","-5.02","-0.24","2.90"
"362.11","-10.51","1.02","2.55"
"362.22","-6.28","5.73","4.59"
"362.32","-7.14","-2.82","2.82"
"362.42","-11.38","0.47","-1.02"
"362.52","-8.36","-1.29","-0.27"
"362.63","-8.90","1.14","-0.27"
"362.73","-9.73","-0.51","0.00"
"362.83","-11.34","-0.55","0.39"
"362.93","-10.36","-2.82","-0.35"
"363.04","-11.26","0.08","1.06"
"363.14","-7.41","0.67","1.37"
"363.24","-5.14","-0.35","2.67"
"363.35","-11.53","1.33","2.90"
"363.45","-5.69","5.41","4.67"
"363.55","-8.67","-1.80","2.63"
"363.65","-10.71","-0.78","-0.98"
"363.76","-8.59","-0.67","0.08"
"363.86","-8.71","1.65","0.12"
"363.96","-9.69","-1.33","-0.04"
"364.06","-11.45","-0.31","0.51"
"364.17","-10.36","-1.61","-0.47"
"364.27","-10.67","-0.78","1.06"
"364.38","-8.00","0.63","1.45"
"364.48","-5.26","-0.78","2.43"
"364.58","-9.10","1.84","2.43"
"364.68","-5.49","5.22","5.57"
"364.78","-6.79","-1.77","4.16"
"364.88","-13.89","1.73","-0.67"
"364.98","-8.28","-1.33","-0.35"
"365.09","-8.55","0.90","-0.55"
"365.19","-9.49","0.24","-0.55"
"365.29","-11.53","0.16","0.16"
"365.39","-9.57","-1.69","-0.78"
"365.50","-11.22","0.27","1.45"
"365.60","-6.90","1.41","1.02"
"365.70","-5.84","-0.67","2.63"
"365.80","-8.24","0.98","2.75"
"365.90","-10.24","4.00","4.00"
"366.01","-12.67","-2.51","2.55"
"366.11","-11.89","-0.12","-0.82"
"366.22","-7.65","-1.06","-0.55"
"366.32","-9.45","0.59","-0.16"
"366.42","-9.26","0.27","0.51"
"366.52","-10.20","-0.67","-0.59"
"366.63","-12.04","-2.39","-2.63"
"366.73","-10.12","-2.63","0.82"
"366.84","-8.71","0.86","1.49"
"366.94","-4.82","-0.12","2.31"
"367.04","-8.32","1.26","2.51"
"367.14","-8.67","5.06","5.02"
"367.24","-12.75","-2.51","2.43"
"367.35","-11.85","0.59","-0.71"
"367.45","-8.36","-1.02","-0.94"
"367.55","-9.02","0.67","-0.24"
"367.66","-9.73","0.04","-0.39"
"367.76","-11.06","-1.02","-0.35"
"367.86","-10.83","-2.35","-0.35"
"367.97","-10.51","1.14","0.94"
"368.07","-7.10","0.12","1.41"
"368.17","-5.30","-0.47","3.02"
"368.27","-12.51","0.24","2.98"
"368.38","-7.10","5.26","4.90"
"368.48","-7.45","-3.33","2.08"
"368.58","-10.94","-1.88","-0.43"
"368.68","-8.83","-0.47","-0.59"
"368.79","-8.71","2.12","-0.20"
"368.89","-10.28","0.78","0.86"
"368.99","-11.41","-1.77","0.55"
"369.10","-15.49","-3.26","2.31"
"369.20","-9.34","2.28","0.63"
