NAME:,walk_2_1.csv,,
EXPERIMENT TIME:,22-05-22 20:02,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,116,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
252.141,-3.33,5.1,1.53
252.178,-4,4.55,1.14
252.216,-1.96,5.18,1.96
252.253,-2.47,6.43,0.04
252.291,-4.94,7.45,1.02
252.328,-5.14,10.67,3.69
252.367,-5.1,15.22,4.82
252.405,-6.28,10.79,2.67
252.444,-1.22,14,14.67
252.483,-2.86,5.22,6.51
252.521,-2.55,6.59,2.12
252.558,-3.92,6.51,2.2
252.708,-1.92,2.75,0.63
252.746,-6.43,6.51,3.26
252.783,-3.45,1.8,-4.2
252.822,-4.43,8.98,2.35
252.859,-4.16,9.26,3.69
252.897,-7.45,10.67,4.59
252.935,-6.47,10.94,7.06
252.974,-1.29,7.22,8.79
253.011,-2.63,9.06,4.98
253.049,-5.26,11.53,7.57
253.087,-2.98,7.49,5.53
253.125,-3.22,6.59,1.53
253.162,-4.55,4.86,2.24
253.2,-4.55,4.39,1.14
253.313,-4.94,7.92,1.06
253.351,-6.51,10.9,4.28
253.39,-5.81,14.67,6.2
253.428,-5.3,11.77,2.16
253.467,-1.29,13.06,13.14
253.506,0.43,5.26,8.63
253.543,-2.9,6.35,3.33
253.58,-2.39,6.16,2.31
253.618,-1.45,7.41,5.3
253.655,-2.94,7.61,6.63
253.693,-1.57,4.67,3.1
253.73,-2.82,3.1,0.98
253.768,-4.98,5.65,3.49
253.805,-5.26,7.53,3.18
253.843,-4.79,8.9,4.04
253.88,-5.57,9.89,5.53
253.994,0.2,7.77,13.69
254.031,-0.67,8.08,4.67
254.069,-5.06,11.45,6.79
254.107,-4.24,10.4,8.12
254.146,-1.84,7.61,3.1
254.183,-3.77,5.1,1.41
254.221,-4.82,4.24,1.37
254.258,-3.65,4.9,0.94
254.296,-2.08,8.08,0.51
254.333,-4.35,7.49,0.2
254.371,-6.28,7.73,1.41
254.408,-4.39,14.59,7.37
254.447,-5.53,13.06,2.71
254.485,-4.67,10.79,4.71
254.637,-4.71,7.22,3.22
254.675,-3.57,7.57,4.82
254.712,-1.61,6.83,4.75
254.75,-1.45,2.63,0.98
254.787,-2.08,3.33,3.57
254.825,-3.06,3.3,2
254.862,-8.71,8.55,4.55
254.9,-7.3,9.61,4.04
254.937,-4.98,9.41,4.47
254.975,-8.43,9.85,2.67
255.012,-4.51,8.55,8.98
255.05,1.41,5.92,9.65
255.086,-1.88,8.79,9.61
255.124,-7.77,13.26,8.71
255.237,-4.67,4.08,0.71
255.275,-4.9,4.2,0.2
255.312,-0.16,5.88,1.06
255.35,-1.84,8.71,0.04
255.387,-4.9,7.61,0.86
255.425,-5.57,9.3,3.96
255.462,-4.47,14.47,8.51
255.501,-5.26,12.67,4.86
255.54,-3.8,15.1,12
255.579,-1.65,7.1,7.45
255.617,-1.84,5.37,2.12
255.654,-3.45,5.96,2.63
255.692,-2.9,5.14,9.45
255.729,-3.61,7.92,6.08
255.767,-1.8,5.69,3.22
255.918,-5.26,7.57,3.14
255.955,-3.57,8.94,4.04
255.993,-5.37,9.57,4.79
256.03,-9.06,10.43,2.71
256.069,0.04,6.12,10.59
256.106,-1.53,7.49,6.51
256.144,-2.04,8.36,6.12
256.181,-5.53,12.28,8.71
256.22,-3.26,8.71,6.43
256.257,-3.96,6.51,1.88
256.295,-4.75,4.51,1.49
256.332,-4.63,4.63,1.26
256.37,-0.43,5.18,0.71
256.407,-2.04,7.34,0.55
256.52,-5.57,13.89,6.98
