NAME:,walk_3_1.csv,,
EXPERIMENT TIME:,22-05-22 20:08,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,112,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
65.917,-4.55,7.53,-0.39
65.955,-2.63,14.63,3.14
66.071,1.65,15.57,20.01
66.11,-2.71,9.49,0.9
66.147,-5.81,9.45,-3.45
66.186,-2.98,8.47,5.77
66.223,-2.28,8.67,4.79
66.261,0.51,8.28,2.51
66.297,-0.47,4.82,0.94
66.335,-2.28,2.9,-0.04
66.373,-3.84,5.3,0.67
66.411,-5.33,11.1,5.14
66.449,-3.77,10.2,2.63
66.488,-8.28,9.73,0.04
66.525,-9.49,12,-0.51
66.565,-0.67,12.55,9.02
66.603,3.18,13.34,7.65
66.718,-0.2,6.55,-2.04
66.756,-2.04,4.43,-0.47
66.795,-4.24,4.2,0.82
66.832,-2.2,4.9,-0.39
66.871,-0.9,6.35,-2.2
66.91,-4.67,6.67,-3.02
66.948,-6.08,11.26,2.2
66.987,-4.59,17.57,4.31
67.025,-4.94,13.85,-1.37
67.065,1.49,15.42,5.45
67.102,1.61,9.96,15.81
67.14,-3.18,7.61,1.65
67.177,-3.65,8.28,-2.82
67.216,-2.08,6.86,1.8
67.253,-2.98,9.02,5.88
67.366,-4.12,3.3,0.08
67.403,-7.88,8.67,-0.71
67.442,-4.2,11.61,4.63
67.48,-4.12,11.3,2.9
67.519,-5.41,11.22,0.27
67.557,-5.14,12.16,5.22
67.596,0.24,10.04,9.53
67.633,2,7.61,0.04
67.67,-6,16.63,2.71
67.708,-4.94,13.3,8.32
67.747,-1.06,7.26,0.55
67.785,-1.26,4.94,-0.9
67.823,-3.49,3.73,0.47
67.861,-1.53,3.84,-0.08
67.899,-0.43,8.08,0.75
68.013,-5.02,14.95,4
68.051,-4.2,13.53,0.67
68.09,1.8,16.83,6.71
68.127,0,7.34,10.59
68.165,-2.71,7.14,1.18
68.202,-1.69,9.1,2.12
68.24,-0.75,7.65,2.98
68.277,-2.75,8.47,4.79
68.315,-1.29,5.92,2.9
68.352,-1.65,3.33,-0.47
68.391,-3.41,3.77,0.82
68.428,-5.14,7.34,0.98
68.466,-4.16,10.24,3.18
68.504,-4.35,10.28,3.65
68.543,-6.39,11.57,0.55
68.658,2.59,9.26,4.43
68.695,-2.67,15.49,3.65
68.733,-4.9,13.14,9.02
68.772,-1.14,7.3,1.33
68.809,-2.08,4.82,-0.86
68.848,-4.08,4.28,0.67
68.886,-3.33,4.75,0.39
68.923,-1.02,6.86,-0.08
68.962,-2.63,8.04,-1.84
69,-6.32,8.87,-0.94
69.039,-6.04,14.59,3.88
69.077,-3.3,15.65,2.43
69.116,-0.55,18.32,7.06
69.304,-1.37,8.87,4.12
69.342,-1.57,7.3,2.94
69.379,-2.04,3.18,0.47
69.417,-4,5.73,1.57
69.454,-5.02,9.26,3.73
69.492,-4.67,9.06,2.51
69.529,-4.39,8,2.31
69.567,-4.12,10.04,3.06
69.605,-7.45,10.79,0.75
69.644,-5.14,13.45,4.2
69.682,0.04,9.1,8.16
69.719,0.94,9.77,3.22
69.755,-4.71,16.48,4.75
69.794,-3.22,12.87,9.57
69.946,-2.08,5.92,1.14
69.983,-1.02,7.26,-0.9
70.022,-3.37,7.96,-2.24
70.061,-4.94,9.57,0.43
70.098,-4.39,15.49,4.04
70.137,-5.92,14.51,0.78
70.175,-1.06,13.93,2.86
70.214,1.33,12.08,11.77
70.252,-0.98,7.26,3.69
70.29,-3.37,8.51,1.26
70.327,-0.75,7.88,3.33
70.365,-1.26,9.26,3.69
70.402,-1.14,7.73,4.16
70.44,-1.77,3.84,1.53
70.477,-2.9,3.61,1.37
70.515,-5.49,7.77,2.2
70.552,-4.35,9.06,3.33
70.59,-5.02,8.55,3.18
70.627,-4.12,11.89,4.08
70.666,-6.67,13.26,0.63
70.704,-6.83,11.81,4.31
70.743,-2.82,9.49,8.24
70.78,1.26,8.63,3.88
70.817,-3.65,13.26,3.18
70.855,-3.69,12,6.86
70.894,-1.33,8.12,2.04
70.931,-1.77,6.47,0.2
70.969,-3.49,4.55,0.63
71.006,-2.08,4.94,0.47
71.044,-0.98,7.3,-0.59
71.082,-2.35,8.32,0.04
71.12,-4.08,9.92,1.26
71.234,-2.79,11.53,0.04
71.273,4.04,14.16,11.69
71.312,2.59,7.65,9.02
71.348,-1.61,8.39,2.55
71.386,-3.53,6.86,2.55
71.423,-2.39,6.51,2.71
71.461,-2.35,7.88,4.43
71.498,0.71,5.1,2.67
71.534,-2.24,4,1.26
71.572,-4.43,6.71,2.67
71.609,-5.18,9.18,2.63
71.647,-3.49,9.77,3.18
71.684,-3.57,10.36,2.35
71.723,-7.53,11.69,1.49
71.837,2.04,10.51,4.75
71.874,-2.63,12.87,5.02
71.913,-2.12,10.24,6.12
71.951,-1.33,8.24,1.02
71.989,-2.86,5.92,1.37
72.026,-2.28,3.77,0.35
72.064,-1.49,4.94,-0.16
72.102,-2.12,5.96,-1.22
72.141,-4.47,9.18,1.26
72.178,-5.84,12.71,2.71
72.217,-8,15.06,2.43
72.255,-4.16,11.92,1.33
72.294,4.28,15.69,13.53
72.332,1.77,7.3,7.65
72.369,-2.98,7.14,2.47
72.48,-0.82,9.53,4.51
72.518,-1.18,8.16,4.47
72.555,-2.35,2.98,1.53
72.593,-4.24,3.45,0.94
72.63,-4.39,7.85,1.96
72.668,-1.61,9.45,5.92
72.705,-2.94,8.55,2.9
72.743,-3.14,10.43,4.28
72.781,-7.22,11.41,1.92
72.82,-8.98,11.69,3.57
72.858,-4.2,9.81,5.1
72.896,0,8,4.55
72.932,1.49,10.63,5.37
72.97,-3.8,14.12,6
73.008,-1.22,9.96,4.9
73.121,-4.24,5.18,1.26
73.158,-2.28,5.49,0.27
73.196,-1.37,6.67,-1.1
73.234,-4.24,8.47,-0.2
73.273,-5.06,11.45,2.2
73.312,-6.2,15.14,2.82
73.35,-4.98,14.55,1.41
73.389,2.71,16.48,7.69
73.426,1.65,8.32,7.14
73.463,-2.79,8.04,3.18
73.5,-3.02,7.61,5.26
73.538,-0.63,6.71,2.63
73.575,-0.9,8.24,2.9
73.613,-1.22,7.02,4.12
73.65,-2.31,3.65,1.29
73.688,-3.8,4.63,1.14
73.8,-4.31,9.92,2.79
73.838,-4.63,11.65,3.22
73.876,-6.43,13.3,2.9
73.915,-5.69,11.61,4.16
73.953,-2.67,9.41,6.35
73.991,-0.08,10.12,6.79
74.029,0.12,11.14,5.18
74.067,-1.22,11.22,4.2
74.105,-2.71,8.08,2.94
74.143,-3.65,5.77,1.8
74.18,-2,5.45,1.14
74.218,-0.27,6.32,0.98
74.255,-1.84,6.28,-0.63
74.294,-3.92,7.65,0.16
74.407,-6.04,15.26,2
74.446,-2.39,18.32,3.65
74.484,0.31,10.79,5.22
74.522,0.16,8.32,4.08
74.558,-0.78,8.28,6.2
74.596,-2.04,8.12,5.92
74.633,-1.69,7.34,3.02
74.671,-1.92,6.86,2.43
74.708,-2.47,5.73,3.53
74.746,-1.77,4.04,2.55
74.783,-1.37,5.3,3.06
74.821,-1.92,6.94,3.45
74.858,-2.55,7.41,3.37
75.049,-1.8,12.28,10.28
75.089,2.55,8.87,10.67
75.126,2.24,8.55,4.08
75.163,-1.57,10.12,2.98
75.201,-2.47,9.3,4.28
75.239,-1.57,6.71,3.18
75.276,-1.06,5.81,1.29
75.314,-0.86,4.67,-0.39
75.352,-3.02,4.79,-0.59
75.391,-3.77,7.49,0.75
75.428,-4.16,10.75,0.75
75.467,-5.33,14.32,1.77
75.505,-4.86,14.87,1.33
75.544,2.16,18.01,8.2
75.694,-1.92,6.83,4.71
75.731,-1.1,8.08,3.41
75.769,-1.45,8.36,3.8
